3431,58,0,0,19
3432,2712,0,0,0
3438,2429,0,0,0
3440,1840,0,0,0
3459,1916,0,0,0
3462,1488,1,0,12
3463,230,1,4,18
3465,1120,3,2,15
3466,161,1,2,1
3477,1411,0,1,11
3482,524,0,2,13
3486,1059,2,2,1
3501,454,1,1,5
3508,1701,0,0,0
3510,1274,2,2,9
3515,741,0,2,9
3530,1277,1,0,19
3539,1639,0,0,0
3545,3528,0,0,0
3547,2297,0,0,0
3571,465,0,3,8
3572,1711,0,0,0
3575,538,0,2,9
3576,393,4,2,15
3577,2442,0,0,0
3583,73,0,0,19
3585,3246,0,0,0
3587,3173,0,0,0
3598,105,3,3,9
3626,253,1,2,9
3640,3250,0,0,0
3641,3252,0,0,0
3653,476,2,2,1
3710,111,4,4,9
3715,3259,0,0,0
3720,1589,0,0,0
3721,2023,0,0,0
3723,14,0,2,1
3740,337,1,1,3
3763,2314,0,0,0
3764,2600,0,0,0
3786,269,3,3,8
3787,555,4,0,18
3802,1660,0,0,0
3804,3265,0,0,0
3807,1735,0,0,0
3812,3481,0,0,0
3826,2686,0,0,0
3831,2688,0,0,0
3833,345,1,1,11
3835,2320,0,0,0
3841,25,4,0,18
3844,2324,0,0,0
3858,2329,0,0,0
3860,1810,0,0,0
3863,2541,0,0,0
3878,1673,0,0,0
3887,1678,0,0,0
3901,1027,0,0,18
3903,2699,0,0,0
3908,282,3,0,13
3966,367,1,2,9
4009,223,3,0,18
4022,3298,0,0,0
4061,3948,0,0,0
4093,805,2,4,19
4095,3510,0,0,0
4184,300,1,0,18
4188,1777,0,0,0
4202,3301,0,0,0
4204,1343,4,1,16
4220,3160,0,0,0
4225,529,1,2,13
4254,3452,0,0,0
4292,1060,2,1,16
4321,1356,1,0,10
4329,1358,3,2,1
4334,3178,0,0,0
4337,3751,0,0,0
4360,3826,0,0,0
4372,3755,0,0,0
4383,2302,0,0,0
4402,1148,4,4,2
4406,2166,0,0,0
4415,3253,0,0,0
4437,1584,0,0,0
4452,1223,3,2,7
4519,1446,2,1,3
4528,3623,0,0,0
4534,778,1,2,1
4538,1669,0,0,0
4539,3484,0,0,0
4545,3916,0,0,0
4550,1233,1,0,10
4554,1307,3,4,19
4581,3270,0,0,0
4613,1310,0,2,13
4614,428,1,0,16
4616,2622,0,0,0
4644,3358,0,0,0
4647,3359,0,0,0
4656,1756,0,0,0
4658,1320,0,3,8
4660,2124,0,0,0
4662,2125,0,0,0
4666,2054,0,0,0
4672,1252,0,0,10
4691,1254,0,0,18
4693,3869,0,0,0
4695,1256,3,2,13
4699,1257,0,2,13
4728,1831,0,0,0
4730,3363,0,0,0
4731,586,0,0,9
4736,587,0,0,17
4741,3438,0,0,0
4752,3439,0,0,0
4773,3296,0,0,0
4787,2496,0,0,0
4800,2497,0,0,0
4801,2,3,2,9
4806,2498,0,0,0
4807,153,1,4,19
4811,7,4,2,13
4813,2133,0,0,0
4816,2135,0,0,0
4822,2136,0,0,0
4824,2137,0,0,0
4833,802,1,4,19
4835,2138,0,0,0
4838,1409,0,0,18
4858,1339,3,4,9
4860,1269,0,4,2
4916,2640,0,0,0
4923,592,3,0,9
4972,596,0,1,0
4976,3447,0,0,0
4983,1918,0,0,0
4986,2140,0,0,0
4995,2072,0,0,0
5007,1271,0,2,13
5012,1345,0,2,13
5014,2077,0,0,0
5015,2078,0,0,0
5018,1276,0,4,13
5020,743,0,2,1
5021,671,0,3,9
5024,1278,4,2,13
5035,3525,0,0,0
5054,1927,0,0,0
5059,2657,0,0,0
5064,3388,0,0,0
5076,316,0,0,12
5081,317,1,0,19
5100,248,0,1,3
5103,2080,0,0,0
5119,1282,2,2,9
5132,1283,0,1,3
5133,750,1,1,3
5140,2087,0,0,0
5143,1286,4,4,12
5153,3608,0,0,0
5158,2662,0,0,0
5162,3466,0,0,0
5166,2300,0,0,0
5169,180,3,1,3
5184,329,2,0,12
5191,3034,0,0,0
5202,186,3,1,5
5203,2161,0,0,0
5208,3037,0,0,0
5211,2090,0,0,0
5213,3039,0,0,0
5217,2091,0,0,0
5225,830,1,2,9
5227,2093,0,0,0
5242,904,0,2,15
5245,2094,0,0,0
5249,1292,0,2,13
5252,2096,0,0,0
5255,1294,0,1,2
5257,765,0,0,17
5266,2746,0,0,0
5271,1009,2,1,16
5277,1948,0,0,0
5278,333,1,2,4
5309,339,0,0,4
5313,2316,0,0,0
5325,1371,3,2,9
5329,2174,0,0,0
5354,1374,0,4,18
5363,1375,0,0,10
5369,915,0,2,13
5371,1376,0,0,18
5379,1377,3,0,19
5384,916,0,0,9
5387,918,2,2,1
5398,1012,1,2,1
5401,2826,0,0,0
5406,3629,0,0,0
5407,1015,0,0,16
5409,1016,3,4,18
5416,1019,2,0,12
5422,3489,0,0,0
5430,344,2,2,19
5449,275,2,1,3
5456,2252,0,0,0
5457,277,1,0,18
5467,923,0,0,18
5470,924,3,0,9
5473,3701,0,0,0
5492,3703,0,0,0
5505,926,0,2,9
5507,3704,0,0,0
5511,1020,0,1,16
5514,784,4,2,15
5518,858,2,1,3
5544,1023,0,1,11
5551,1025,0,4,19
5554,2693,0,0,0
5561,1967,0,0,0
5566,351,0,2,15
5591,2405,0,0,0
5592,2407,0,0,0
5601,3066,0,0,0
5602,2193,0,0,0
5607,932,0,4,19
5628,1031,0,3,8
5629,1104,3,0,19
5630,1032,0,0,17
5644,435,1,2,13
5703,943,1,0,19
5704,3723,0,0,0
5707,1042,1,2,15
5730,370,2,2,13
5733,2423,0,0,0
5737,3153,0,0,0
5738,2424,0,0,0
5760,3086,0,0,0
5761,3087,0,0,0
5762,953,1,4,12
5764,954,4,2,7
5772,3591,0,0,0
5774,2863,0,0,0
5777,3593,0,0,0
5785,1125,0,4,12
5786,520,1,2,9
5787,3668,0,0,0
5797,2795,0,0,0
5802,1129,1,4,13
5836,2431,0,0,0
5838,62,0,2,9
5851,3309,0,0,0
5852,1633,0,0,0
5854,2436,0,0,0
5868,3097,0,0,0
5880,3099,0,0,0
5881,3812,0,0,0
5882,2000,0,0,0
5888,963,0,2,13
5889,2001,0,0,0
5894,1200,3,2,9
5912,2003,0,0,0
5919,1203,0,0,9
5920,2005,0,0,0
5926,1204,2,0,9
5939,969,0,4,19
5942,2872,0,0,0
5947,3675,0,0,0
5948,2946,0,0,0
5949,898,0,1,2
5952,2009,0,0,0
5955,2874,0,0,0
5956,899,2,1,11
5958,1135,0,0,16
5961,2948,0,0,0
5973,539,2,0,18
5977,2371,0,0,0
5979,3247,0,0,0
5984,3174,0,0,0
5990,3175,0,0,0
5999,2375,0,0,0
6017,2378,0,0,0
6018,971,0,3,9
6020,2011,0,0,0
6050,2012,0,0,0
6055,2015,0,0,0
6064,1215,0,0,19
6075,1073,1,1,5
6084,3688,0,0,0
6094,541,0,2,9
6099,542,0,0,18
6106,543,0,0,18
6125,3254,0,0,0
6136,2453,0,0,0
6175,2529,0,0,0
6180,1654,0,0,0
6185,1583,0,0,0
6194,3189,0,0,0
6195,116,0,0,18
6196,1586,0,0,0
6199,2021,0,0,0
6204,1220,1,2,13
6227,1080,0,4,18
6231,2967,0,0,0
6232,2968,0,0,0
6272,2530,0,0,0
6281,3264,0,0,0
6283,3194,0,0,0
6285,2393,0,0,0
6290,3198,0,0,0
6314,2399,0,0,0
6315,1302,0,2,13
6318,1230,0,0,0
6321,2105,0,0,0
6329,2033,0,0,0
6335,2108,0,0,0
6338,1234,0,2,1
6348,2109,0,0,0
6351,1091,2,0,9
6380,3347,0,0,0
6381,203,4,0,13
6382,1676,0,0,0
6387,208,3,0,13
6392,2111,0,0,0
6394,2040,0,0,0
6395,2041,0,0,0
6414,3928,0,0,0
6416,2043,0,0,0
6420,2045,0,0,0
6421,2046,0,0,0
6425,2047,0,0,0
6433,2049,0,0,0
6434,1753,0,0,0
6444,216,3,4,19
6474,2706,0,0,0
6487,2639,0,0,0
6506,2710,0,0,0
6508,663,0,0,18
6577,3448,0,0,0
6581,231,0,2,15
6590,2076,0,0,0
6635,246,4,0,18
6636,249,0,0,0
6643,1288,0,0,18
6659,3396,0,0,0
6662,3101,0,0,0
6666,2598,0,0,0
6686,2306,0,0,0
6687,764,0,0,18
6728,342,2,0,13
6729,1887,0,0,0
6745,2325,0,0,0
6746,3129,0,0,0
6754,2907,0,0,0
6769,788,4,0,18
6774,2766,0,0,0
6795,2335,0,0,0
6797,1461,0,1,5
6829,3146,0,0,0
6835,1546,0,0,0
6859,440,1,2,13
6861,441,1,2,7
6946,2507,0,0,0
6947,1563,0,0,0
6948,1498,0,0,0
7016,2883,0,0,0
7035,3182,0,0,0
7036,85,3,2,13
7052,88,0,0,9
7053,986,0,0,9
7082,481,2,2,14
7094,2539,0,0,0
7097,1665,0,0,0
7114,2106,0,0,0
7125,708,0,0,16
7156,3362,0,0,0
7199,813,1,2,9
7200,3897,0,0,0
7227,934,0,2,14
7228,3658,0,0,0
7247,1303,0,0,10
7252,999,0,0,10
7253,2616,0,0,0
7257,3785,0,0,0
7343,1331,3,0,18
7346,1262,0,4,19
7423,2641,0,0,0
7505,3036,0,0,0
7530,3479,0,0,0
7533,10,2,0,18
7604,2822,0,0,0
7642,3494,0,0,0
7644,421,2,1,9
7682,3070,0,0,0
7685,2414,0,0,0
7717,1479,4,0,12
7722,517,1,0,2
7737,952,3,1,2
7773,60,0,2,7
7800,3745,0,0,0
7820,2370,0,0,0
7848,1216,0,0,9
7873,2528,0,0,0
7907,1587,0,0,0
7956,3269,0,0,0
7982,3417,0,0,0
8025,3354,0,0,0
8039,1263,3,0,18
8041,2572,0,0,0
8044,2731,0,0,0
8045,3033,0,0,0
8048,2243,0,0,0
8092,2694,0,0,0
8127,2920,0,0,0
8128,1982,0,0,0
8195,2976,0,0,0
8218,2485,0,0,0
8220,141,0,2,15
8227,3798,0,0,0
8249,2707,0,0,0
8270,2567,0,0,0
8275,3004,0,0,0
8277,3005,0,0,0
8410,2719,0,0,0
8416,160,1,2,15
8442,748,1,2,1
8444,2724,0,0,0
8457,2581,0,0,0
8463,1783,0,0,0
8490,1422,0,4,19
8495,3461,0,0,0
8498,3535,0,0,0
8520,257,1,2,1
8546,832,1,2,13
8548,762,4,2,9
8550,2676,0,0,0
8612,1883,0,0,0
8682,2763,0,0,0
8690,3566,0,0,0
8691,2764,0,0,0
8696,1892,0,0,0
8730,1608,0,0,0
8747,1396,0,2,9
8751,2840,0,0,0
8752,2841,0,0,0
8778,3646,0,0,0
8779,500,1,2,13
8822,3145,0,0,0
8862,2272,0,0,0
8868,2273,0,0,0
8881,1619,0,0,0
8949,1625,0,0,0
8957,1487,0,1,16
8995,1702,0,0,0
9010,2433,0,0,0
9053,70,3,0,6
9074,1644,0,0,0
9082,1645,0,0,0
9139,2882,0,0,0
9190,2387,0,0,0
9195,2389,0,0,0
9196,2961,0,0,0
9213,553,1,2,15
9232,628,4,2,13
9235,3261,0,0,0
9237,2605,0,0,0
9245,1804,0,0,0
9247,1805,0,0,0
9255,2391,0,0,0
9262,2394,0,0,0
9284,3773,0,0,0
9285,1092,0,1,3
9310,1672,0,0,0
9332,2555,0,0,0
9333,2629,0,0,0
9344,2701,0,0,0
9348,2568,0,0,0
9355,2713,0,0,0
9357,1911,0,0,0
9359,3516,0,0,0
9360,2643,0,0,0
9368,2720,0,0,0
9370,2722,0,0,0
9381,2805,0,0,0
9390,2828,0,0,0
9399,2761,0,0,0
9413,2856,0,0,0
9428,2369,0,0,0
9439,2888,0,0,0
9441,2392,0,0,0
9448,2975,0,0,0
9449,1179,4,1,3
9453,2553,0,0,0
9455,2554,0,0,0
9457,3932,0,0,0
9458,3863,0,0,0
9486,1185,2,1,5
9488,3503,0,0,0
9527,3879,0,0,0
9635,3375,0,0,0
9644,1779,0,0,0
9652,164,3,4,5
9704,3457,0,0,0
9731,319,0,4,18
9733,247,2,1,2
9734,1428,2,1,16
9746,1284,0,1,9
9753,2660,0,0,0
9755,2661,0,0,0
9761,2663,0,0,0
9762,2664,0,0,0
9763,2667,0,0,0
9764,2668,0,0,0
9772,3032,0,0,0
9817,2311,0,0,0
9835,2173,0,0,0
9837,198,0,4,19
9866,2752,0,0,0
9872,340,0,0,19
9899,3700,0,0,0
9928,2901,0,0,0
9953,3638,0,0,0
9957,30,2,1,5
9968,1601,0,0,0
10001,3713,0,0,0
10002,2912,0,0,0
10026,3576,0,0,0
10028,503,0,2,1
10051,293,4,0,13
10057,1614,0,0,0
10081,2346,0,0,0
10093,942,0,3,8
10129,446,0,4,2
10130,1624,0,0,0
10131,3156,0,0,0
10152,2287,0,0,0
10153,2288,0,0,0
10159,3662,0,0,0
10160,3594,0,0,0
10175,3300,0,0,0
10256,1206,3,0,12
10262,1069,4,0,10
10265,76,1,4,19
10286,2377,0,0,0
10287,2010,0,0,0
10318,3827,0,0,0
10348,610,0,0,9
10357,1077,4,0,17
10359,2526,0,0,0
10368,2527,0,0,0
10372,2454,0,0,0
10379,2455,0,0,0
10458,3696,0,0,0
10494,2533,0,0,0
10518,1301,1,1,3
10525,707,0,2,1
10539,2613,0,0,0
10542,2542,0,0,0
10558,496,1,2,9
10559,2549,0,0,0
10560,1748,0,0,0
10564,3927,0,0,0
10576,2116,0,0,0
10578,2117,0,0,0
10584,2985,0,0,0
10597,2989,0,0,0
10640,2123,0,0,0
10641,2052,0,0,0
10658,2993,0,0,0
10673,1186,0,1,3
10722,222,0,0,9
10743,158,1,4,19
10756,3877,0,0,0
10758,2139,0,0,0
10796,3440,0,0,0
10829,737,2,0,17
10855,2718,0,0,0
10860,2573,0,0,0
10864,302,4,0,19
10865,232,3,0,4
10881,2141,0,0,0
10883,2142,0,0,0
10884,168,0,0,19
10886,2143,0,0,0
10887,2145,0,0,0
10890,1344,1,0,2
10907,3889,0,0,0
10909,1275,3,1,5
10918,3526,0,0,0
10930,313,3,2,9
10943,2153,0,0,0
10960,2083,0,0,0
10966,2085,0,0,0
10975,2089,0,0,0
10980,2807,0,0,0
10983,2739,0,0,0
10987,3397,0,0,0
10988,3398,0,0,0
10989,3399,0,0,0
10990,327,0,2,14
11039,1367,0,0,9
11043,839,1,3,8
11044,1005,0,1,6
11050,405,0,0,19
11056,1876,0,0,0
11077,261,1,2,15
11080,262,1,2,15
11093,2248,0,0,0
11122,1013,2,2,9
11139,1882,0,0,0
11146,1956,0,0,0
11158,26,3,3,8
11162,2253,0,0,0
11209,3705,0,0,0
11211,3633,0,0,0
11216,3635,0,0,0
11223,1960,0,0,0
11227,3639,0,0,0
11267,2402,0,0,0
11274,2404,0,0,0
11276,1606,0,0,0
11292,1391,2,2,13
11325,1033,0,0,9
11356,291,3,0,6
11361,44,3,0,18
11425,2348,0,0,0
11427,940,1,3,13
11474,2421,0,0,0
11475,2422,0,0,0
11506,1126,4,0,9
11558,1562,0,0,0
11595,1499,0,0,0
11637,1064,2,1,16
11641,532,2,4,19
11646,466,1,0,19
11667,2373,0,0,0
11705,2014,0,0,0
11707,2953,0,0,0
11720,2019,0,0,0
11738,616,0,0,18
11739,546,0,2,9
11746,2450,0,0,0
11756,475,1,0,17
11799,86,1,4,19
11807,2020,0,0,0
11815,2025,0,0,0
11832,2893,0,0,0
11833,3698,0,0,0
11866,485,0,2,9
11884,1591,0,0,0
11894,1739,0,0,0
11895,3911,0,0,0
11914,1094,0,4,10
11929,493,2,2,1
11985,2042,0,0,0
12000,1242,1,4,19
12064,3930,0,0,0
12065,1321,1,0,16
12069,2990,0,0,0
12080,2991,0,0,0
12092,1327,3,4,10
12093,1258,1,0,16
12116,2633,0,0,0
12148,2638,0,0,0
12179,1407,4,4,2
12181,1334,1,2,13
12189,2064,0,0,0
12343,2644,0,0,0
12367,2646,0,0,0
12368,2647,0,0,0
12369,2574,0,0,0
12374,1772,0,0,0
12375,2648,0,0,0
12376,2649,0,0,0
12381,1340,1,4,19
12423,2653,0,0,0
12440,1350,4,0,9
12497,2160,0,0,0
12532,330,0,1,11
12591,1373,3,1,5
12605,842,0,0,13
12707,785,3,3,8
12734,2836,0,0,0
12759,420,4,2,1
12793,3208,0,0,0
12803,2338,0,0,0
12805,2195,0,0,0
12835,1974,0,0,0
12880,879,2,0,16
12882,2782,0,0,0
12906,2789,0,0,0
12927,3082,0,0,0
12955,2860,0,0,0
12956,2790,0,0,0
12965,3596,0,0,0
12966,1994,0,0,0
12998,2502,0,0,0
13016,2367,0,0,0
13017,2296,0,0,0
13043,2004,0,0,0
13063,2949,0,0,0
13083,1717,0,0,0
13106,2376,0,0,0
13125,3752,0,0,0
13141,1219,1,0,9
13166,3325,0,0,0
13225,1655,0,0,0
13305,2103,0,0,0
13338,3273,0,0,0
13390,1694,0,0,0
13454,1468,0,4,19
13600,585,0,1,16
13612,3000,0,0,0
13636,2800,0,0,0
13637,3053,0,0,0
13695,3268,0,0,0
13702,3774,0,0,0
13727,3355,0,0,0
13741,1754,0,0,0
13747,145,1,0,18
13748,1689,0,0,0
13750,2122,0,0,0
13843,2134,0,0,0
13845,1405,4,1,3
14008,3017,0,0,0
14021,1347,1,0,4
14031,818,1,3,8
14033,3450,0,0,0
14063,678,0,0,12
14064,312,1,0,9
14090,173,0,4,19
14094,2150,0,0,0
14103,1425,3,2,13
14105,3896,0,0,0
14141,1799,0,0,0
14143,256,1,2,14
14154,185,2,4,18
14164,2163,0,0,0
14181,1438,2,1,3
14182,833,4,2,15
14188,2671,0,0,0
14232,910,2,0,18
14247,2249,0,0,0
14253,771,1,2,1
14277,849,4,2,13
14296,3120,0,0,0
14314,3052,0,0,0
14345,2189,0,0,0
14361,786,1,4,2
